STFID,SQ_MILES,POP_DEN,MINORITY_D,POP2000,WHITE,MINORITY,BLACK,AMERI_ES,ASIAN,HAWN_PI,OTHER,MULT_RACE,HISPANIC,min_per,min_pop2,WHITE_DEN,Shape_Leng,Shape_Area,PER_min
"261635389001",0.06989893469,8812.72372416000,8526.59633051000,"616","23","597","578","0","0","0","1","14","4","0",0.00000000000,329.04650268800,1690.20984183000,180934.60619399999,0.96266233766
"261635080005",0.02333010155,11272.98993730000,11015.81145960000,"263","6","257","249","1","1","0","0","6","0","0",0.00000000000,257.17847765700,1312.80895717000,60393.00636290000,0.97718631179
"261635418002",0.24849782100,5943.71408995000,3577.49615841000,"1477","597","892","735","5","79","0","3","58","12","0",0.00000000000,2402.43555295000,3220.73242909000,643154.35964599997,0.59580230196
"261635402007",0.07045129297,10844.37159120000,10517.90490720000,"764","26","743","730","2","0","0","2","4","5","0",0.00000000000,369.04929498900,1711.33291003000,182352.90292399999,0.96596858639
"261635407001",0.10519439288,10114.60754630000,9705.84051199000,"1064","47","1023","986","2","0","0","2","27","6","0",0.00000000000,446.79187469500,2171.76941381000,272278.24281199998,0.95582706767
"261635415003",0.14992796301,8497.41418782000,7950.48486019000,"1274","91","1193","1142","1","15","0","1","24","10","0",0.00000000000,606.95815627300,2589.95910409000,388047.69563700003,0.92857142857
"261635407004",0.13963004859,9310.31689162000,9188.56659381000,"1300","17","1286","1252","1","1","0","3","26","3","0",0.00000000000,121.75029781300,2623.69941326000,361405.46356100001,0.98692307692
"261635564002",0.18055662446,4796.27929785000,287.99829502100,"866","831","52","3","0","28","0","0","4","17","0",0.00000000000,4602.43429159000,2969.57182495000,467261.14125599997,0.04041570439
"261635415006",0.09434762525,9369.60519872000,8903.24475896000,"884","41","847","819","0","2","0","7","15","4","0",0.00000000000,434.56313704500,2204.38566078000,244191.90451800000,0.95361990950
"261635410001",0.14012746605,9983.76720450000,9805.35821228000,"1399","33","1376","1345","1","3","0","2","15","10","0",0.00000000000,235.49986972700,2501.88559441000,362689.59602699999,0.97641172266
"261635410003",0.11097038855,10191.90808300000,9831.45156367000,"1131","42","1091","1070","0","4","0","0","15","2","0",0.00000000000,378.47934525600,2230.26030054000,287218.97862600000,0.96286472149
"261635541002",0.11264953745,6640.06277303000,976.47981956300,"748","642","117","49","0","12","0","7","38","11","0",0.00000000000,5699.09131054000,2296.36827467000,291553.78429300000,0.14171122995
"261635410002",0.07198277068,9113.29188626000,8821.55540819000,"656","22","638","622","2","0","0","3","7","4","0",0.00000000000,305.62869130800,1738.58823533000,186310.71248799999,0.96646341463
"261635402004",0.06575716156,11512.05407970000,11405.60179630000,"757","10","754","737","2","0","0","4","4","7","0",0.00000000000,152.07469061700,1665.11767414000,170203.78524000000,0.98678996037
"261635402003",0.06922704829,10891.69650590000,10819.47040180000,"754","13","749","730","1","0","0","0","10","8","0",0.00000000000,187.78787079200,1752.12429010000,179186.19088400001,0.98275862069
"261635402001",0.07979814052,9060.36149822000,8847.32395262000,"723","16","708","701","0","0","0","2","4","1","0",0.00000000000,200.50592527200,2126.69330759000,206549.11845000001,0.97786998617
"261635513002",0.13942989194,7186.40734819000,236.67808631800,"1002","975","38","9","0","10","0","5","3","11","0",0.00000000000,6992.76164121000,2486.72168805000,361009.78259999998,0.02694610778
"261635561004",0.15291130944,6258.52988560000,503.55987585300,"957","891","79","24","4","20","0","2","16","13","0",0.00000000000,5826.90713487000,2906.37378709000,395744.42414000002,0.06896551724
"261635601003",0.41539953634,2734.71658157000,108.32944205200,"1136","1103","53","2","1","13","0","8","9","20","0",0.00000000000,2655.27499074000,4911.86666063000,1074886.19909000001,0.02904929577
"261635516003",0.15317355580,7566.58023588000,855.23900854300,"1159","1054","132","51","5","14","0","1","34","27","0",0.00000000000,6881.08332064000,3000.86636220000,396583.38383700000,0.09059534081
"261635001003",0.08826740087,12144.91408370000,8848.11371210000,"1072","298","785","741","0","8","0","4","21","11","0",0.00000000000,3376.10484790000,1949.34525811000,228531.80789100000,0.72201492537
"261635563002",0.20403703052,5170.63004356000,259.75676996100,"1055","1005","65","0","0","25","1","12","12","15","0",0.00000000000,4925.57648700000,3022.32626365000,528037.96162199997,0.04739336493
"261635542001",0.16799249610,4137.08954944000,327.39557585500,"695","644","66","17","2","5","0","11","16","15","0",0.00000000000,3833.50456092000,3391.59966681000,434785.76908000000,0.07338129496
"261635382002",0.11250470168,6053.08035846000,5537.54634849000,"681","58","625","618","0","3","0","2","0","2","0",0.00000000000,515.53400997200,2713.68101520000,291226.57316700002,0.91483113069
"261635080004",0.07040464726,10397.04094110000,4942.85552938000,"732","381","357","225","0","3","0","9","114","6","0",0.00000000000,5411.57458820000,1821.13107747000,182253.95967300000,0.47950819672
"261635512002",0.07656195288,8032.71046363000,248.16503871400,"615","599","19","4","0","11","0","0","1","3","0",0.00000000000,7823.72937840000,1819.25113261000,198234.30832600000,0.02601626016
"261635542003",0.13666504191,7134.23115671000,724.39885591200,"975","899","114","22","13","7","0","15","19","38","0",0.00000000000,6578.12698449000,2573.39782588000,353700.57899499999,0.07794871795
"261635003003",0.12000762613,10091.02537100000,8974.42966518000,"1211","137","1086","938","10","71","0","9","46","12","0",0.00000000000,1141.59411711000,2766.09488449000,310703.75026800000,0.88687035508
"261635050002",0.04590453300,16512.53047110000,16055.05931030000,"758","20","741","717","0","1","0","4","16","3","0",0.00000000000,435.68681981700,1441.02908220000,118844.01526200000,0.97361477573
"261635050003",0.07005515437,8735.97389859000,8150.72074526000,"612","46","571","533","1","21","0","0","11","5","0",0.00000000000,656.62548911000,2273.44098973000,181367.50733600001,0.92483660131
"261635003002",0.12691946768,8580.24399211000,6665.64409304000,"1089","243","851","801","0","19","0","5","21","5","0",0.00000000000,1914.59989907000,3369.92522124000,328602.24161899998,0.77685950413
"261635051003",0.12612658719,6422.11938039000,5700.62201791000,"810","96","719","690","1","0","0","0","23","5","0",0.00000000000,761.14007471300,2332.56778844000,326529.22976100002,0.88148148148
"261635080003",0.06830058324,8052.63987333000,4904.78974103000,"550","213","337","226","1","0","0","2","108","0","0",0.00000000000,3118.56780549000,1681.17614924000,176806.35766800001,0.61272727273
"261635080002",0.05915282453,5325.18949821000,4970.17686500000,"315","25","295","277","1","0","0","1","11","5","0",0.00000000000,422.63408716000,1562.57169904000,153125.23970400001,0.92063492064
"261635509002",0.29868466753,3421.66877345000,304.66913736200,"1022","944","99","8","0","45","0","8","17","21","0",0.00000000000,3160.52379857000,3748.04839257000,773379.01734799996,0.07632093933
"261635389003",0.13080112403,7935.71162127000,7912.77603855000,"1038","9","1036","1005","0","0","0","1","23","7","0",0.00000000000,68.80674816130,2525.42637532000,338584.94289300003,0.99132947977
"261635389004",0.11740369534,7137.76510689000,7112.21224851000,"838","8","836","798","5","1","0","1","25","6","0",0.00000000000,68.14095567440,2320.70583068000,303901.91604699998,0.99045346062
"261635393002",0.10298686613,7350.45184384000,7311.61193978000,"757","6","753","734","4","1","1","0","11","2","0",0.00000000000,58.25985609390,2215.46155312000,266575.54314400000,0.99207397622
"261635397003",0.11257983433,6777.41270923000,6670.82168366000,"763","14","752","738","1","1","0","1","8","3","0",0.00000000000,124.35619650000,2375.77945448000,291403.68082900002,0.98165137615
"261635407002",0.10906277704,8050.40935000000,7518.60554328000,"878","66","821","800","6","1","0","1","4","9","0",0.00000000000,605.15605592300,2212.93853509000,282290.76572999998,0.92482915718
"261635402005",0.06944364436,8251.29506503000,8107.29340595000,"573","10","563","556","0","0","0","0","7","0","0",0.00000000000,144.00165907600,1686.36766527000,179745.65406800000,0.98254799302
"261635407003",0.13790768063,8824.74416570000,8541.94628364000,"1217","40","1178","1155","2","1","0","0","19","1","0",0.00000000000,290.04910980100,2631.41999988000,356947.24774999998,0.96713229252
"261635402002",0.06915807515,11914.73299760000,11856.89448790000,"824","6","821","814","0","0","0","1","3","3","0",0.00000000000,86.75776454530,1709.44473390000,179007.54693800001,0.99271844660
"261635402006",0.06921408378,8683.20386826000,8423.14119001000,"601","12","591","571","0","4","0","8","6","2","0",0.00000000000,173.37511883400,1700.70197023000,179150.44576900001,0.98003327787
"261635034002",0.08435871149,8001.54469020000,7456.25423724000,"675","47","637","384","1","206","0","8","29","9","0",0.00000000000,557.14459324400,2042.12194048000,218405.38435800001,0.93037037037
"261635397002",0.03152549635,13005.34638690000,12910.18531580000,"410","6","408","389","0","0","2","1","12","4","0",0.00000000000,190.32214224700,1204.51718363000,81600.68182980000,0.98536585366
"261635410005",0.11660987374,9416.01225357000,9253.07579381000,"1098","31","1081","1049","0","5","0","2","11","14","0",0.00000000000,265.84369750500,2325.23727952000,301816.93346500001,0.97176684882
"261635410004",0.06390943175,9137.93135124000,8715.45849768000,"584","30","558","539","1","0","0","1","13","4","0",0.00000000000,469.41428174200,1636.43577511000,165413.11161800000,0.94863013699
"261635516002",0.16346009233,8846.19590860000,801.41885479000,"1446","1340","135","64","4","22","0","4","12","29","0",0.00000000000,8197.71958335000,3462.47049940000,423216.24399100000,0.07330567082
"261635074002",0.09441088532,9469.24707868000,8854.91113845000,"894","66","841","816","0","1","0","5","6","13","0",0.00000000000,699.07193198300,2407.16826757000,244404.64422100000,0.92617449664
"261635074003",0.08819825881,8877.72627907000,8741.66917134000,"783","14","774","753","2","0","0","3","11","5","0",0.00000000000,158.73329234600,2153.74807945000,228319.26168100000,0.98212005109
"261635077002",0.06123196700,7626.73523109000,7414.42782637000,"467","16","454","439","2","4","0","0","6","3","0",0.00000000000,261.30142119400,1734.71972369000,158510.06237599999,0.96573875803
"261635512003",0.16339551711,4847.13420555000,275.40535258800,"792","762","47","2","0","13","0","2","13","17","0",0.00000000000,4663.53063716000,2930.70167521000,423063.06951000000,0.03787878788
"261635007004",0.12526702000,10729.08096610000,8525.78755345000,"1344","295","1071","1005","2","8","0","3","31","22","0",0.00000000000,2354.96940849000,2532.43570337000,324326.72515900002,0.78050595238
"261635006001",0.15157921618,9605.53852092000,8681.92904776000,"1456","150","1325","1280","0","0","0","9","17","19","0",0.00000000000,989.58157839200,3149.21838230000,392449.22076699999,0.89697802198
"261635006004",0.07986038708,10555.92178830000,10055.04768210000,"843","48","804","736","0","55","0","1","3","9","0",0.00000000000,601.04892745000,1831.83944317000,206760.84862500001,0.94306049822
"261635006005",0.07760555101,8762.25980119000,8130.86166846000,"680","51","632","616","1","0","0","1","11","3","0",0.00000000000,657.16948509000,1786.59068927000,200924.07987600000,0.92500000000
"261635006006",0.07991010349,11963.44339800000,11312.71216710000,"956","53","904","869","3","19","0","0","12","1","0",0.00000000000,663.24529298500,1862.19618748000,206891.74251499999,0.94456066946
"261635035001",0.07646743680,12175.11713360000,11390.46941280000,"931","67","874","834","9","4","0","3","14","10","0",0.00000000000,876.18995483200,2027.46894291000,197974.50366900000,0.92803437164
"261635004001",0.05035670037,15370.34782570000,14595.87293530000,"774","44","735","702","1","24","0","0","3","5","0",0.00000000000,873.76654306500,1509.20791346000,130374.32978600000,0.94315245478
"261635035007",0.07779148833,12944.86095640000,12623.48903590000,"1007","40","991","951","0","6","0","9","1","24","0",0.00000000000,514.19507274700,1990.56802625000,201401.40763300000,0.96027805363
"261635073001",0.13343327632,9330.50611045000,9285.53981594000,"1245","14","1241","1215","5","1","0","2","8","10","0",0.00000000000,104.92135385200,2486.32014903000,345420.88928599999,0.98875502008
"261635049001",0.08023083193,12227.21959110000,11566.62566820000,"981","53","928","914","7","2","0","0","5","0","0",0.00000000000,660.59392286300,1830.50442613000,207712.23019100001,0.94597349643
"261635078001",0.18314687284,2702.74885031000,2418.82371856000,"495","55","444","428","0","0","1","1","10","4","0",0.00000000000,300.30542781300,2945.22115349000,474108.61232800002,0.88888888889
"261635071005",0.09414917588,7923.59564521000,7859.86699390000,"746","8","740","736","1","0","0","0","1","2","0",0.00000000000,84.97153506920,1991.62883274000,243726.95558099999,0.98927613941
"261635070001",0.14227365116,8764.79931323000,8778.85672993000,"1247","5","1249","1219","2","2","0","0","19","7","0",0.00000000000,35.14354175310,2529.81310839000,368317.72902899998,0.99599037691
"261635065003",0.10631565141,10751.00406080000,10468.82547660000,"1143","36","1114","1089","1","1","0","1","15","7","0",0.00000000000,338.61430112900,2320.22484461000,275231.09916500002,0.96850393701
"261635071001",0.08467128357,7605.88446086000,7546.83256287000,"644","7","640","627","3","0","0","1","6","3","0",0.00000000000,82.67265718320,1960.78215759000,219192.52624800001,0.98913043478
"261635035006",0.12333784722,12113.07018610000,11415.79840830000,"1494","81","1417","1317","5","67","0","9","15","4","0",0.00000000000,656.73272093300,2382.23133674000,319317.75215700001,0.94578313253
"261635063002",0.27627076620,3518.28756031000,3250.43439214000,"972","83","899","867","5","3","0","1","13","10","0",0.00000000000,300.42990484200,3531.83199153000,715226.32487000001,0.91460905350
"261635035004",0.20550358311,3912.34054340000,3742.02721128000,"804","37","769","635","0","123","0","0","9","2","0",0.00000000000,180.04552252000,3391.01155139000,532039.06129500002,0.95398009950
"261635070002",0.18821386825,5924.11181147000,5855.04144954000,"1115","10","1108","1083","0","1","0","6","15","3","0",0.00000000000,53.13104763650,3101.76671259000,487244.23189499998,0.99103139014
"261635065002",0.11090093881,7853.85596687000,7709.58306737000,"871","14","857","834","4","0","0","2","17","0","0",0.00000000000,126.23878706800,2318.42611198000,287102.84166500001,0.98392652124
"261635073006",0.11221335304,9223.50123210000,9116.56208738000,"1035","15","1023","1013","1","0","0","0","6","3","0",0.00000000000,133.67393090000,2191.99715221000,290486.74316600000,0.98550724638
"261635065001",0.15456075278,7019.89334627000,6592.87679249000,"1085","74","1027","987","4","0","0","8","12","16","0",0.00000000000,478.77613605900,2587.41966236000,400132.52747600002,0.93179723502
"261635049004",0.46089051401,1794.35240010000,1625.11480976000,"827","78","750","732","4","4","0","1","8","1","0",0.00000000000,169.23759033600,4973.36171577000,1193200.86834000004,0.90568319226
